plate_id,sample_id,mean_abs,sd_abs,cv_abs,slope,intercept,run_date,mass_kg,poxc_mg_kg
20210713_plate2,44,0.20766666666666667,0.0028867513459481316,1.3900889306331292,0.04995104797298647,3.20269469253464e-4,20210713,0.0024700000000000004,678.211061661596
20210713_plate2,45,0.18266666666666667,5.773502691896263e-4,0.3160676656147589,0.04995104797298647,3.20269469253464e-4,20210713,0.00246,772.3418854400738
20210713_plate2,46,0.20866666666666667,0.0011547005383792527,0.5533708650379805,0.04995104797298647,3.20269469253464e-4,20210713,0.0025099999999999996,663.8207703860579
20210713_plate2,47,0.22133333333333333,0.0025166114784235852,1.137023258323909,0.04995104797298647,3.20269469253464e-4,20210713,0.0025099999999999996,618.4469100759347
20210713_plate2,48,0.23233333333333334,0.0032145502536643214,1.383594083356236,0.04995104797298647,3.20269469253464e-4,20210713,0.00249,583.6942447004348
20210713_plate2,49,0.13366666666666666,0.0011547005383792366,0.863865739435838,0.04995104797298647,3.20269469253464e-4,20210713,0.00249,939.9715989173985
20210713_plate2,rgt_blank,0.37366666666666665,0.003055050463303896,0.817587099902916,0.04995104797298647,3.20269469253464e-4,20210713,NA,NA
20210722_plate1,50,0.133,0.0010000000000000009,0.7518796992481209,0.04979991793767673,3.3222005056098534e-4,20210722,0.00249,942.9680142453984
20210722_plate1,51,0.145,0.0010000000000000009,0.6896551724137938,0.04979991793767673,3.3222005056098534e-4,20210722,0.00252,889.0565606054207
20210722_plate1,52,0.15066666666666667,5.773502691896263e-4,0.3831970813205484,0.04979991793767673,3.3222005056098534e-4,20210722,0.0024500000000000004,893.7251495629507
20210722_plate1,53,0.15866666666666668,5.773502691896263e-4,0.36387622007749554,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025,847.1658938395901
20210722_plate1,54,0.12233333333333334,5.773502691896263e-4,0.4719484489288499,0.04979991793767673,3.3222005056098534e-4,20210722,0.00252,969.684999171183
20210722_plate1,55,0.15833333333333333,0.0032145502536643214,2.030242265472203,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025,848.3610918700945
20210722_plate1,56,0.21966666666666668,5.773502691896263e-4,0.26283016806811516,0.04979991793767673,3.3222005056098534e-4,20210722,0.00248,633.5127563077762
20210722_plate1,57,0.23633333333333334,0.0011547005383792527,0.4885897905695004,0.04979991793767673,3.3222005056098534e-4,20210722,0.00249,570.9686272410662
20210722_plate1,58,0.26166666666666666,0.0020816659994661343,0.7955411462927902,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025099999999999996,475.94591873882433
20210722_plate1,59,0.221,0.0010000000000000009,0.4524886877828058,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025499999999999997,611.4351589561736
